player,team,nation,pos,age,90s Playing Time,npxG Per 90 Minutes,G-PK Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,Sh/90 Standard,G/Sh Standard,PrgP,KP,PPA,CrsPA,PrgC Carries,CPA Carries,Succ Take-Ons,PrgR Receiving,TklW Tackles,Int,Won Aerial Duels,Fls Performance,Fld Performance,Att 3rd Touches,Mid 3rd Touches,Def 3rd Touches,cluster
Rodrigo Riquelme,Atlético Madrid,ESP,"DF,MF",23.0,17.0,0.16,0.18,0.18,0.35,2.18,0.08,53,28,30,8,87,28,24,166,19,9,5,11,29,457,302,172,5
Rodrygo,Real Madrid,BRA,FW,22.0,26.4,0.41,0.38,0.15,0.59,3.25,0.12,90,46,44,4,159,84,60,301,15,8,5,10,46,905,414,50,5
Roland Sallai,Freiburg,HUN,"MF,FW",26.0,20.4,0.35,0.15,0.17,0.56,2.69,0.05,41,29,28,12,47,15,21,139,10,6,29,41,42,372,352,110,5
Romain Del Castillo,Brest,FRA,FW,27.0,27.7,0.1,0.18,0.36,0.55,1.33,0.14,155,89,72,21,101,21,75,287,29,9,22,21,58,936,780,122,5
Romain Perraud,Nice,FRA,"DF,FW",25.0,4.1,0.01,0.0,0.23,0.24,0.49,0.0,11,3,0,0,6,1,2,13,6,6,6,4,8,77,120,104,0
Roman Yaremchuk,Valencia,UKR,FW,27.0,10.3,0.45,0.29,0.01,0.46,1.75,0.17,20,5,4,0,12,6,5,46,2,1,26,7,13,163,140,19,8
Romano Schmid,Werder Bremen,AUT,"MF,FW",23.0,28.9,0.18000000000000002,0.14,0.22,0.4,1.31,0.11,144,51,46,13,75,22,41,165,20,11,24,33,53,561,816,237,5
Romelu Lukaku,Roma,BEL,FW,30.0,29.3,0.31,0.44000000000000006,0.08,0.42,2.18,0.2,37,29,13,3,37,22,11,234,5,0,51,24,17,448,346,59,5
Rominigue Kouamé,Cádiz,MLI,MF,26.0,9.1,0.03,0.0,0.01,0.04,0.55,0.0,34,4,5,1,16,1,7,5,9,13,19,11,9,58,328,121,4
Roméo Lavia,Chelsea,BEL,MF,19.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,26,2,0
Ronald Araújo,Barcelona,URU,DF,24.0,22.2,0.09,0.05,0.07,0.16,1.04,0.04,101,8,6,1,24,2,8,11,22,12,60,25,9,92,1000,732,4
Ronaël Pierre-Gabriel,Nantes,FRA,DF,25.0,6.6,0.05,0.0,0.12,0.17,1.05,0.0,17,2,3,1,12,0,4,12,9,8,9,4,4,82,146,153,0
Ross Barkley,Luton Town,ENG,MF,29.0,29.1,0.14,0.17,0.13,0.27,2.27,0.08,163,44,27,1,48,4,66,39,19,25,42,25,40,430,1011,374,5
Royce Openda,Lorient,GAB,FW,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,0
Ruan,Sassuolo,BRA,DF,24.0,16.8,0.03,0.0,0.04,0.07,0.42,0.0,33,4,3,0,8,0,2,6,15,24,34,23,12,43,359,460,4
Ruben Aguilar,Lens,FRA,DF,30.0,21.4,0.07,0.05,0.14,0.2,0.56,0.08,110,26,42,14,36,2,6,162,31,26,24,20,24,518,699,326,5
Ruben Lendinez,Valencia,ESP,DF,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,6,3,0
Ruben Loftus-Cheek,Milan,ENG,MF,27.0,23.0,0.16,0.26,0.1,0.26,1.7400000000000002,0.15,74,25,12,1,73,9,30,113,18,9,43,39,45,356,494,122,5
Ruben Vargas,Augsburg,SUI,"MF,FW",24.0,21.8,0.18,0.18,0.11,0.29,2.25,0.08,77,26,30,5,57,15,22,145,10,7,21,33,28,485,374,103,5
Rubén Alcaraz,Cádiz,ESP,MF,32.0,34.8,0.05,0.03,0.04,0.13,1.32,0.02,154,23,16,3,27,3,10,37,59,33,47,84,71,328,1193,470,5
Rubén Blanco,Marseille,ESP,GK,28.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,52,0
Rubén García,Osasuna,ESP,"FW,MF",30.0,17.2,0.13,0.17,0.19,0.33,1.63,0.11,59,31,26,9,16,4,18,117,18,12,30,24,27,466,365,125,5
Rubén Peña,Osasuna,ESP,"DF,FW",32.0,23.2,0.04,0.0,0.11,0.15,0.73,0.0,78,28,33,18,62,9,35,147,25,30,14,28,24,468,501,290,5
Rubén Sobrino,Cádiz,ESP,"MF,FW",31.0,18.3,0.1,0.0,0.12000000000000001,0.21999999999999997,1.15,0.0,34,22,8,3,27,5,16,78,28,16,22,46,31,279,346,162,5
Rui Patrício,Roma,POR,GK,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,656,16
Rui Silva,Betis,POR,GK,29.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,10,2,7,0,5,1012,16
Ryan Christie,Bournemouth,SCO,MF,28.0,32.3,0.07,0.0,0.17,0.24,1.33,0.0,167,55,42,7,60,14,51,78,44,52,21,48,38,564,876,339,5
Ryan Giles,Luton Town,ENG,"DF,MF",23.0,5.6,0.02,0.0,0.04,0.06,0.36000000000000004,0.0,17,5,10,6,9,2,4,30,6,4,3,2,2,119,74,81,0
Ryan One,Sheffield Utd,SCO,FW,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Ryan Yates,Nott'ham Forest,ENG,MF,25.0,22.1,0.12,0.05,0.04,0.16,1.45,0.03,73,7,10,0,18,0,4,37,40,21,41,54,57,234,558,343,5
Rémy Cabella,Lille,FRA,"FW,MF",33.0,16.4,0.32,0.12,0.2,0.52,2.01,0.06,106,32,24,0,72,22,21,160,36,5,7,16,38,520,497,109,5
Rémy Descamps,Nantes,FRA,GK,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,237,0
Rémy Riou,Lyon,FRA,GK,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,106,0
Rúben Dias,Manchester City,POR,DF,26.0,28.4,0.05,0.0,0.01,0.060000000000000005,0.7,0.0,173,7,12,3,34,1,0,16,20,30,47,23,15,282,1600,1002,4
Rúben Vinagre,Hellas Verona,POR,"DF,FW",24.0,3.1,0.01,0.0,0.08,0.08999999999999998,0.64,0.0,8,5,6,5,6,1,3,13,2,1,1,5,2,52,68,44,0
Saba Sazonov,Torino,GEO,DF,21.0,4.0,0.04,0.0,0.01,0.05,0.25,0.0,8,1,0,0,0,0,0,0,7,3,10,10,1,5,91,147,0
Sacha Boey,Bayern Munich,FRA,DF,22.0,1.2,0.2,0.0,0.0,0.2,0.83,0.0,5,0,0,0,1,0,2,8,0,1,1,6,3,24,34,28,0
Sacha Delaye,Montpellier,FRA,"MF,FW",21.0,1.4,0.23,0.0,0.07,0.3,3.46,0.0,4,2,1,1,2,1,2,8,2,0,1,6,1,41,24,8,9
Sadibou Sané,Metz,SEN,DF,19.0,9.4,0.04,0.0,0.0,0.04,0.53,0.0,19,1,2,2,8,1,3,8,12,8,13,9,5,34,171,239,0
Saidou Sow,Strasbourg,GUI,DF,21.0,8.0,0.04,0.0,0.06,0.1,0.38,0.0,24,2,3,0,1,0,4,0,12,12,14,8,10,14,202,230,0
Salim El Jebari,Atlético Madrid,MAR,MF,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,4,1,0
Salis Abdul Samed,Lens,GHA,MF,23.0,16.9,0.05,0.0,0.029999999999999995,0.08,0.3,0.0,78,6,5,2,9,0,7,20,14,12,2,34,16,218,647,168,4
Salvi,Rayo Vallecano,ESP,MF,32.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,1,2,0,1,0,0,1,4,9,1,0
Sam Beukema,Bologna,NED,DF,24.0,28.3,0.07,0.04,0.03,0.1,0.42,0.08,76,7,5,0,14,1,4,5,11,15,46,27,11,61,1060,1170,4
Sam Curtis,Sheffield Utd,IRL,DF,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,8,0
Sam Johnstone,Crystal Palace,ENG,GK,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,637,16
Samu Costa,Mallorca,POR,MF,22.0,25.6,0.04,0.04,0.02,0.06,0.86,0.05000000000000001,93,12,11,4,16,4,12,32,50,39,61,62,49,243,808,382,5
Samu Omorodion,Alavés,ESP,FW,19.0,22.2,0.520945945945946,0.41040540540540543,0.059594594594594597,0.5713513513513514,3.015405405405406,0.1381081081081081,18,18,5,0,30,24,22,103,4,1,61,31,33,292,303,38,5
Samuel Bamba,Dortmund,GER,FW,19.0,0.5,0.5,0.0,0.15,0.65,3.83,0.0,2,1,1,0,5,1,1,7,1,0,0,1,1,22,5,4,9
Samuel Chukwueze,Milan,NGA,FW,24.0,11.3,0.15,0.09000000000000001,0.2,0.35,2.48,0.04,51,20,23,1,52,24,21,135,7,6,9,7,12,278,237,67,5
Samuel Gigot,Marseille,FRA,DF,29.0,19.2,0.12,0.16,0.04,0.17,0.99,0.16,54,7,3,2,10,2,3,8,22,25,47,21,14,90,543,560,4
Samuel Iling-Junior,Juventus,ENG,"DF,MF",19.0,9.0,0.08,0.11,0.14,0.23000000000000004,1.0,0.11,25,19,13,9,29,8,7,64,13,6,9,15,5,220,220,125,21
Samuel Lino,Atlético Madrid,BRA,"DF,MF",23.0,23.1,0.24000000000000002,0.17,0.21,0.45,2.34,0.07,84,34,38,3,131,44,40,215,34,14,9,26,56,557,509,282,5
Samuel Moutoussamy,Nantes,COD,MF,26.0,12.3,0.14,0.08,0.05,0.19,1.22,0.07,59,11,5,0,20,2,5,33,20,11,8,21,13,134,361,144,17
Samuel Umtiti,Lille,FRA,DF,29.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,2,1,3,1,0,99,79,0
Samuele Birindelli,Monza,ITA,DF,24.0,22.4,0.049999999999999996,0.0,0.13,0.18000000000000002,1.12,0.0,70,24,25,14,63,11,12,122,19,18,8,30,32,364,557,412,5
Samuele Di Benedetto,Stuttgart,GER,MF,18.0,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,8,3,0
Samuele Mulattieri,Sassuolo,ITA,"FW,MF",22.0,5.1,0.31,0.0,0.05,0.37,2.53,0.0,1,6,0,0,8,7,4,38,1,1,23,7,5,77,102,11,9
Samuele Perisan,Empoli,ITA,GK,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
Samuele Ricci,Torino,ITA,MF,21.0,26.6,0.05,0.04,0.09,0.13,1.13,0.03,122,26,24,4,47,7,9,73,18,27,17,37,46,363,929,235,5
Samuele Vignato,Monza,ITA,"MF,FW",19.0,3.8,0.44,0.26,0.04,0.48,1.84,0.14,13,4,2,0,13,6,5,20,4,1,1,4,4,67,83,23,8
Sander Berge,Burnley,NOR,MF,25.0,33.4,0.060000000000000005,0.030000000000000002,0.07,0.13,0.75,0.04,164,29,16,1,64,9,20,29,46,23,64,40,19,414,997,494,5
Sandi Lovrić,Udinese,SVN,MF,25.0,22.1,0.16,0.05,0.15,0.31,1.9499999999999997,0.02,80,43,12,7,52,10,17,80,12,21,8,25,23,347,444,169,5
Sandro Ramírez,Las Palmas,ESP,FW,28.0,20.1,0.15,0.05,0.13,0.32,2.54,0.02,54,32,25,4,61,30,22,209,8,4,7,20,36,515,328,68,5
Sandro Tonali,Newcastle Utd,ITA,MF,23.0,4.9,0.13,0.21000000000000002,0.13,0.26,0.62,0.33,19,7,4,2,11,1,3,21,7,2,1,9,6,70,179,60,8
Sanjin Prcić,Strasbourg,BIH,MF,29.0,1.0,0.01,0.0,0.23,0.24,1.02,0.0,5,3,0,0,0,0,0,0,0,3,0,0,1,9,33,12,0
Santi Comesaña,Villarreal,ESP,MF,26.0,18.4,0.1,0.11000000000000001,0.11000000000000001,0.21,0.9299999999999999,0.12,92,12,8,0,23,7,21,48,26,22,31,33,22,229,593,265,5
Santiago Bueno,Wolves,URU,DF,24.0,9.1,0.0,0.0,0.01,0.01,0.0,0.0,11,2,0,0,3,0,1,2,7,6,15,10,5,18,250,301,0
Santiago Castro,Bologna,ARG,FW,18.0,2.7,0.35,0.37,0.2,0.55,2.6,0.14,1,1,0,0,1,0,2,15,1,1,5,7,7,30,41,5,8
Santiago García,Getafe,ESP,FW,21.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,1,0,0,1,0,0,0,1,1,12,4,1,0
Santiago Pierotti,Lecce,ARG,"MF,FW",22.0,2.2,0.22,0.0,0.47,0.69,3.15,0.0,5,2,2,0,4,4,7,20,8,1,2,13,3,50,56,7,9
Sardar Azmoun,Roma,IRN,"FW,MF",28.0,6.5,0.44,0.46,0.21,0.6500000000000001,2.46,0.19,14,8,4,1,5,1,4,35,5,3,13,8,11,101,110,24,8
Sargis Adamyan,Köln,ARM,"FW,MF",30.0,8.9,0.46,0.11,0.23,0.69,3.48,0.03,18,12,3,0,15,5,7,42,9,5,14,18,13,136,151,30,8
Sasa Kalajdzic,Wolves,AUT,FW,26.0,5.4,0.2233333333333333,0.36,0.26666666666666666,0.49000000000000005,1.0899999999999999,0.16666666666666666,13,7,3,1,2,0,2,18,4,3,17,9,14,46,116,35,8
Saïd Benrahma,West Ham,ALG,"FW,MF",27.0,15.5,0.17219354838709675,0.19419354838709676,0.3265161290322581,0.5476774193548386,2.7819999999999996,0.06658064516129032,62,34,32,13,74,30,32,183,11,6,2,6,16,434,269,112,5
Saïmon Bouabré,Monaco,FRA,MF,17.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,2,0,1,5,2,0,0,1,2,7,15,2,0
Saúl Coco,Las Palmas,EQG,DF,24.0,25.5,0.04,0.04,0.0,0.04,0.78,0.05,69,1,0,0,9,0,3,1,19,20,58,19,24,30,800,873,4
Saša Lukić,Fulham,SRB,MF,26.0,12.5,0.13,0.08,0.06,0.19,1.04,0.08,43,11,5,0,12,1,5,27,19,16,11,27,9,109,361,167,17
Scott McKenna,Nott'ham Forest,SCO,DF,26.0,4.6,0.05,0.0,0.04,0.08,0.43,0.0,10,3,3,0,1,0,0,0,0,5,20,3,2,11,92,142,0
Sead Kolašinac,Atalanta,BIH,DF,30.0,24.2,0.06,0.04,0.04,0.1,0.54,0.08,94,8,7,2,32,5,7,30,32,21,34,29,20,161,716,607,4
Sean Longstaff,Newcastle Utd,ENG,MF,25.0,30.5,0.22,0.2,0.07,0.29,1.34,0.15,145,20,26,4,24,7,11,116,30,17,18,24,34,422,780,338,5
Sebastiaan Bornauw,Wolfsburg,BEL,DF,24.0,15.9,0.05,0.0,0.03,0.07,0.63,0.0,41,3,0,0,2,0,4,2,12,18,29,27,5,25,440,547,4
Sebastian Polter,Darmstadt 98,GER,FW,32.0,5.0,0.2,0.0,0.11000000000000001,0.31,2.02,0.0,13,3,2,1,5,1,2,26,0,0,20,9,10,73,78,11,9
Sebastian Rode,Eint Frankfurt,GER,MF,32.0,0.7,0.0,0.0,0.09000000000000001,0.09000000000000001,0.0,0.0,11,1,5,0,3,0,0,4,4,1,2,0,1,18,43,6,0
Sebastian Walukiewicz,Empoli,POL,DF,23.0,22.8,0.01,0.0,0.0,0.01,0.18,0.0,45,3,2,0,14,0,8,5,28,15,39,23,7,33,485,775,4
Sebastiano Luperto,Empoli,ITA,DF,26.0,37.8,0.04,0.03,0.03,0.07,0.5,0.05,100,11,4,1,13,0,7,13,26,32,77,26,18,103,876,1165,4
Senne Lynen,Werder Bremen,BEL,MF,24.0,20.0,0.02,0.0,0.09,0.11000000000000001,0.6,0.0,66,15,7,1,10,2,8,28,38,41,12,35,17,127,668,380,5
Senny Mayulu,Paris S-G,FRA,"FW,MF",17.0,3.6,0.04,0.0,0.13,0.17,0.83,0.0,11,6,7,3,4,3,5,38,8,3,0,8,3,111,91,20,0
Sepp van den Berg,Mainz 05,NED,DF,21.0,31.5,0.08,0.1,0.01,0.09,0.79,0.12,95,7,4,0,7,0,4,6,23,43,171,31,18,74,845,964,4
Serge Aurier,Nott'ham Forest,CIV,"DF,MF",30.0,9.3,0.02,0.0,0.05,0.07,0.65,0.0,47,4,9,4,10,1,3,29,14,9,30,8,9,127,280,165,0
Serge Gnabry,Bayern Munich,GER,"FW,MF",28.0,4.8,0.51,0.62,0.26,0.77,3.5400000000000005,0.18,23,9,13,0,23,12,6,49,5,3,3,6,3,135,108,33,8
Sergi Altimira,Betis,ESP,MF,21.0,6.3,0.030000000000000002,0.16,0.04,0.07,1.11,0.14,31,4,2,0,10,0,6,8,8,9,2,8,8,64,236,93,8
Sergi Cardona,Las Palmas,ESP,DF,24.0,31.3,0.09,0.03,0.09,0.18,0.83,0.04,160,39,39,15,60,6,17,165,55,46,52,52,60,586,1175,840,5
Sergi Darder,Mallorca,ESP,MF,29.0,24.0,0.09000000000000001,0.08,0.27,0.36000000000000004,1.34,0.06,132,51,32,14,56,4,34,75,26,16,8,19,35,409,709,141,5
Sergi Guardiola,Cádiz,ESP,"FW,MF",32.0,5.5,0.33,0.18,0.14,0.4799999999999999,2.55,0.07,19,4,2,2,10,2,7,32,7,0,5,18,22,123,143,19,8
Sergi Roberto,Barcelona,ESP,"MF,DF",31.0,9.6,0.18,0.31,0.08,0.26,1.05,0.3,50,9,3,1,13,4,3,33,10,8,12,8,7,179,448,112,8
Sergio Akieme,Almería,ESP,DF,25.0,27.700000000000003,0.09285198555956678,0.14613718411552346,0.09371841155234656,0.18657039711191334,0.7198194945848375,0.20685920577617328,48,23,18,14,47,5,29,106,20,20,16,35,27,335,615,473,5
Sergio Arribas,Almería,ESP,"MF,FW",21.0,22.7,0.38,0.4,0.16,0.54,2.64,0.15,81,42,26,4,56,12,16,94,17,16,19,14,42,411,498,118,5
Sergio Gómez,Manchester City,ESP,"FW,MF",22.0,0.6,0.41,0.0,0.31,0.73,3.4000000000000004,0.0,2,1,2,1,4,1,2,4,0,1,0,2,0,30,19,10,9
Sergio Herrera,Osasuna,ESP,GK,30.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,2,0,10,0,7,0,18,1250,16
Sergio Ramos,Sevilla,ESP,DF,37.0,28.0,0.07,0.11,0.0,0.07,1.0,0.11,81,4,3,0,11,3,6,5,30,41,80,27,22,85,801,1000,4
Sergio Reguilón,Brentford,ESP,DF,26.0,17.0,0.054588235294117646,0.0,0.21105882352941177,0.2656470588235294,1.001294117647059,0.0,65,28,21,15,45,4,16,78,28,21,19,14,26,383,408,312,5
Sergio Rodelas,Granada,ESP,"FW,DF",18.0,1.4,0.02,0.0,0.84,0.86,1.4800000000000002,0.0,1,2,1,1,3,1,2,5,2,0,0,2,1,24,19,10,9
Sergio Ruiz,Granada,ESP,MF,28.0,27.7,0.03,0.0,0.05,0.07,0.47,0.0,113,12,23,3,34,6,23,23,46,28,32,42,66,199,927,486,5
Serhou Guirassy,Stuttgart,GUI,FW,27.0,24.5,0.72,0.9799999999999999,0.27,1.12,3.59,0.27,56,53,25,0,32,19,16,183,3,6,65,18,55,453,555,62,5
Seydou Fini,Genoa,ITA,"DF,FW",17.0,0.4,0.34,0.0,0.0,0.34,5.14,0.0,0,0,0,0,1,0,0,2,0,0,1,0,2,12,6,1,9
Shamar Nicholson,Clermont Foot,JAM,FW,26.0,16.5,0.26,0.18,0.07,0.43,2.3,0.08,33,18,6,0,18,14,8,110,2,0,47,20,26,223,279,39,5
Shandon Baptiste,Brentford,GRN,MF,25.0,2.5,0.35,0.39,0.08,0.43,0.79,0.5,5,4,3,2,3,0,6,1,4,3,3,3,0,34,57,41,8
Shavy Babicka,Toulouse,GAB,"FW,MF",23.0,4.1,0.14,0.24,0.03,0.17,1.93,0.13,8,2,7,3,17,6,6,64,8,0,5,5,4,104,63,17,8
Sheraldo Becker,Real Sociedad,SUR,"FW,MF",28.0,15.8,0.14721518987341772,0.1251898734177215,0.2282278481012658,0.37544303797468354,2.349746835443038,0.05443037974683544,33,20,22,10,60,15,10,160,5,1,5,17,10,415,197,46,5
Shiō Fukuda,Gladbach,JPN,"FW,MF",19.0,0.4,0.4000000000000001,0.0,0.07,0.47,5.0,0.0,0,1,0,0,0,0,1,2,0,1,3,1,0,9,4,2,9
Shon Weissman,Granada,ISR,FW,27.0,6.4,0.16890624999999998,0.15468749999999998,0.017187499999999998,0.18609375,1.09140625,0.14609375,5,2,1,1,1,0,1,23,4,3,7,4,11,59,64,23,8
Siebe Van Der Heyden,Mallorca,BEL,DF,25.0,3.2,0.05000000000000001,0.0,0.0,0.05000000000000001,0.63,0.0,1,0,0,0,1,0,0,1,2,7,8,8,1,9,59,70,0
Silas Katompa,Stuttgart,COD,"FW,MF",24.0,10.0,0.49000000000000005,0.5,0.23000000000000004,0.8,2.3,0.22000000000000003,25,15,15,0,49,21,38,130,3,0,5,13,15,248,163,29,5
Silvan Hefti,Montpellier,SUI,"DF,FW",25.0,9.200000000000001,0.025760869565217386,0.0,0.1116304347826087,0.12880434782608693,0.4379347826086956,0.0,27,3,7,3,15,1,7,40,16,8,5,7,9,118,186,145,0
Silvi Clúa,Girona,ESP,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0
Simeon Nwankwo,Salernitana,NGA,FW,31.0,7.6,0.35,0.39,0.07,0.42,1.71,0.23,7,5,1,0,6,6,1,39,3,0,24,11,17,94,115,11,8
Simon Adingra,Brighton,CIV,FW,21.0,24.7,0.17,0.24,0.15,0.32,2.11,0.12,50,33,33,11,111,63,50,278,20,19,8,29,19,627,364,187,5
Simon Ebonog,Le Havre,CMR,MF,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,18,5,0
Simon Elisor,Metz,FRA,FW,24.0,8.5,0.18,0.12,0.11,0.38,1.53,0.08,14,10,2,0,9,5,5,43,2,0,35,17,16,117,121,28,8
Simon Kjær,Milan,DEN,DF,34.0,13.0,0.04,0.0,0.060000000000000005,0.1,0.46,0.0,52,4,1,0,4,0,0,0,15,14,23,9,2,20,449,498,4
Simon Zoller,Bochum,GER,"FW,MF",32.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,1,0
Simone Aresti,Cagliari,ITA,GK,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Simone Bastoni,Empoli,ITA,"MF,DF",26.0,8.3,0.05,0.12,0.06,0.11,0.85,0.14,31,12,6,2,12,0,4,26,13,11,8,17,13,132,216,123,8
Simone Pafundi,Udinese,ITA,MF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,0,2,4,3,0
Simone Perilli,Hellas Verona,ITA,GK,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0
Simone Romagnoli,Frosinone,ITA,DF,33.0,30.2,0.04,0.03,0.01,0.05,0.4,0.08,47,3,0,0,2,0,0,2,15,29,97,24,7,42,620,1076,4
Simone Scuffet,Cagliari,ITA,GK,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,4,0,4,0,4,991,16
Simone Verdi,Torino,ITA,FW,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Sinaly Diomande,Lyon,CIV,DF,22.0,9.9,0.1,0.0,0.07,0.17,0.61,0.0,43,3,2,1,5,1,1,0,4,15,16,12,8,35,334,292,4
Siriné Doucouré,Lorient,MLI,FW,21.0,4.7,0.2,0.21,0.28,0.47,1.91,0.11,5,10,1,0,14,12,13,35,6,1,17,10,6,89,83,10,8
Skelly Alvero,Lyon,FRA,MF,21.0,6.1,0.1244262295081967,0.32934426229508196,0.006885245901639344,0.13131147540983606,2.303934426229508,0.13065573770491803,36,2,4,1,4,0,6,19,11,3,15,14,6,79,197,69,8
Sofiane Diop,Nice,FRA,FW,23.0,5.5,0.22,0.0,0.14,0.36,2.53,0.0,17,8,7,2,20,6,6,43,6,3,1,9,12,118,100,42,9
Sofiane Sidi Ali,Marseille,FRA,MF,28.0,0.2,0.12,0.0,0.0,0.12,5.0,0.0,1,0,0,0,0,0,0,3,0,2,0,1,0,7,8,2,9
Sofyan Amrabat,Manchester Utd,MAR,"MF,DF",26.0,10.4,0.01,0.0,0.03,0.04,0.29,0.0,66,6,6,1,6,0,6,10,16,8,5,24,10,120,439,218,4
Sokratis Papastathopoulos,Betis,GRE,DF,35.0,12.6,0.02,0.0,0.0,0.02,0.16,0.0,13,1,0,0,1,0,0,1,14,6,25,13,6,10,254,428,4
Solly March,Brighton,ENG,"FW,DF",29.0,6.2,0.32,0.48999999999999994,0.16,0.4699999999999999,2.27,0.21,24,7,7,0,14,3,8,44,14,11,6,12,8,145,123,71,8
Son Heung-min,Tottenham,KOR,FW,31.0,32.6,0.32,0.46,0.36,0.73,2.55,0.18,139,68,65,2,119,64,39,325,13,8,5,12,39,823,458,87,5
Sory Kaba,Las Palmas,GUI,FW,28.0,8.0,0.18,0.12,0.04,0.23,1.62,0.08,12,6,1,0,7,3,11,36,0,0,31,16,15,119,139,19,8
Souleymane Touré,Lorient,FRA,DF,20.0,22.8,0.08,0.04,0.02,0.1,0.79,0.05999999999999999,73,7,5,2,24,4,11,25,12,36,43,36,15,140,727,677,4
Soungoutou Magassa,Monaco,FRA,"DF,MF",19.0,15.0,0.04,0.0,0.01,0.05,0.53,0.0,92,2,2,1,7,1,8,13,26,21,24,31,13,68,719,401,4
Srđan Babić,Almería,SRB,DF,27.0,1.0,0.04,0.0,0.0,0.04,1.0,0.0,6,0,0,0,1,0,0,0,2,0,3,2,0,2,38,29,0
Stanislav Lobotka,Napoli,SVK,MF,28.0,36.5,0.02,0.0,0.04,0.05,0.38,0.0,188,23,22,1,29,2,15,34,39,30,11,33,41,361,1658,521,5
Stanley N'Soki,Hoffenheim,FRA,DF,24.0,7.0,0.0,0.0,0.02,0.02,0.0,0.0,37,2,3,0,7,0,9,14,10,8,12,12,2,58,237,210,0
Stefan Bajcetic,Liverpool,ESP,MF,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,8,4,0
Stefan Bell,Mainz 05,GER,DF,31.0,7.4,0.03,0.0,0.01,0.04,0.54,0.0,23,1,3,1,0,0,2,2,8,6,24,10,8,20,182,231,0
Stefan Lainer,Gladbach,AUT,"DF,MF",30.0,8.3,0.02,0.0,0.08,0.11,0.36,0.0,37,8,12,4,15,3,2,31,16,5,7,8,7,127,263,195,3
Stefan Lekovic,Villarreal,SRB,DF,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0
Stefan Mitrović,Getafe,SRB,DF,26.5,12.1,0.04198347107438017,0.08380165289256199,0.032892561983471076,0.0784297520661157,0.6559504132231405,0.6446280991735537,34,5,3,1,17,2,8,26,6,6,15,23,8,74,236,167,8
