league,season,team,player,nation,pos,age,born,MP Playing Time,Starts Playing Time,Min Playing Time,90s,GA Performance,GA90 Performance,SoTA Performance,Saves Performance,Save% Performance,W Performance,D Performance,L Performance,CS Performance,CS% Performance,PKatt Penalty Kicks,PKA Penalty Kicks,PKsv Penalty Kicks,PKm Penalty Kicks,Save% Penalty Kicks,Opp Crosses,Stp Crosses,Stp% Crosses,/90 Expected,PSxG Expected,PSxG+/- Expected,PSxG/SoT Expected,Att Goal Kicks,AvgLen Goal Kicks,Launch% Goal Kicks,CK Goals,FK Goals,GA Goals,OG Goals,PKA Goals,Att Launched,Cmp Launched,Cmp% Launched,Att (GK) Passes,AvgLen Passes,Launch% Passes,Thr Passes,#OPA Sweeper,#OPA/90 Sweeper,AvgDist Sweeper,nation_player,pos_player,age_player,born_player,MP Playing Time_player,Starts Playing Time_player,Min Playing Time_player,90s Playing Time,Gls Performance,Ast Performance,G+A Performance,G-PK Performance,PK Performance,PKatt Performance,CrdY Performance,CrdR Performance,xG Expected,npxG Expected,xAG Expected,npxG+xAG Expected,PrgC Progression,PrgP Progression,PrgR Progression,Gls Per 90 Minutes,Ast Per 90 Minutes,G+A Per 90 Minutes,G-PK Per 90 Minutes,G+A-PK Per 90 Minutes,xG Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,npxG Per 90 Minutes,npxG+xAG Per 90 Minutes,90s_player,G-xG Expected,np:G-xG Expected,npxG/Sh Expected,Dist Standard,FK Standard,G/Sh Standard,G/SoT Standard,Gls Standard,PK Standard,PKatt Standard,Sh Standard,Sh/90 Standard,SoT Standard,SoT% Standard,SoT/90 Standard,1/3,Ast,CrsPA,A-xAG Expected,xA Expected,KP,Att Long,Cmp Long,Cmp% Long,Att Medium,Cmp Medium,Cmp% Medium,PPA,PrgP,Att Short,Cmp Short,Cmp% Short,Att Total,Cmp Total,Cmp% Total,PrgDist Total,TotDist Total,xAG,Att,In Corner Kicks,Out Corner Kicks,Str Corner Kicks,Blocks Outcomes,Cmp Outcomes,Off Outcomes,CK Pass Types,Crs Pass Types,Dead Pass Types,FK Pass Types,Live Pass Types,Sw Pass Types,TB Pass Types,TI Pass Types,GCA GCA,GCA90 GCA,Def GCA Types,Fld GCA Types,PassDead GCA Types,PassLive GCA Types,Sh GCA Types,TO GCA Types,SCA SCA,SCA90 SCA,Def SCA Types,Fld SCA Types,PassDead SCA Types,PassLive SCA Types,Sh SCA Types,TO SCA Types,Blocks Blocks,Pass Blocks,Sh Blocks,Att Challenges,Lost Challenges,Tkl Challenges,Tkl% Challenges,Clr,Err,Int,Att 3rd Tackles,Def 3rd Tackles,Mid 3rd Tackles,Tkl Tackles,TklW Tackles,Tkl+Int,1/3 Carries,CPA Carries,Carries Carries,Dis Carries,Mis Carries,PrgC Carries,PrgDist Carries,TotDist Carries,PrgR Receiving,Rec Receiving,Att Take-Ons,Succ Take-Ons,Succ% Take-Ons,Tkld Take-Ons,Tkld% Take-Ons,Att 3rd Touches,Att Pen Touches,Def 3rd Touches,Def Pen Touches,Live Touches,Mid 3rd Touches,Touches Touches,Min% Playing Time,Mn/MP Playing Time,Compl Starts,Mn/Start Starts,Starts Starts,Mn/Sub Subs,Subs Subs,unSub Subs,+/- Team Success,+/-90 Team Success,On-Off Team Success,PPM Team Success,onG Team Success,onGA Team Success,On-Off Team Success (xG),onxG Team Success (xG),onxGA Team Success (xG),xG+/- Team Success (xG),xG+/-90 Team Success (xG),Lost Aerial Duels,Won Aerial Duels,Won% Aerial Duels,2CrdY Performance,Crs Performance,Fld Performance,Fls Performance,Int Performance,OG Performance,Off Performance,PKcon Performance,PKwon Performance,Recov Performance,TklW Performance
FRA-Ligue 1,2324,Lyon,Anthony Lopes,POR,GK,32,1990,31,31,2790,31.0,49,1.58,155,106,71.0,16,4,11,9,29.0,6,4,1,1,20.0,438,36,8.2,-0.15,43.5,-4.5,0.25,196,34.1,38.8,7,1,49,1,4,362,132,36.5,839,32.4,34.1,156,28,0.9,12.4,POR,GK,32,1990,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,31.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,9,0,0,-0.3,0.2,1,487,231,47.4,398,392,98.5,1,1,146,146,100.0,1035,773,74.7,14006,20175,0.3,1035,0,0,0,0,773,0,0,0,265,69,770,0,1,0,1,0.03,0,0,0,1,0,0,3,0.1,0,0,1,2,0,0,0,0,0,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,784,0,0,1,2904,4447,0,510,0,0,,0,,0,0,1093,928,1110,17,1110,91.2,90,31,90,31,,0,0,-2,-0.06,1.27,1.68,47,49,1.31,47.5,46.2,1.3,0.04,0,5,100.0,0,0,6,1,0,0,0,1,0,33,0
FRA-Ligue 1,2324,Lyon,Rémy Riou,FRA,GK,35,1987,3,3,270,3.0,6,2.0,14,8,57.1,0,1,2,1,33.3,0,0,0,0,,32,3,9.4,-0.44,4.7,-1.3,0.33,23,39.0,47.8,0,1,6,0,0,24,5,20.8,81,26.1,16.0,13,3,1.0,13.4,FRA,GK,35,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,34,12,35.3,45,44,97.8,0,0,25,24,96.0,104,80,76.9,1171,1770,0.0,104,0,0,0,0,80,0,0,0,35,12,69,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,71,0,0,0,214,371,0,45,0,0,,0,,0,0,106,95,107,1,107,8.8,90,3,90,3,,0,10,-4,-1.33,-1.27,0.33,2,6,-1.31,2.3,6.1,-3.8,-1.27,1,2,66.7,0,0,1,0,0,0,0,0,0,4,0
FRA-Ligue 1,2324,Marseille,Pau López,ESP,GK,28,1994,33,33,2939,32.7,39,1.19,124,86,71.0,13,11,9,7,21.2,3,3,0,0,0.0,406,15,3.7,-0.17,32.6,-5.4,0.24,149,37.3,44.3,7,1,39,1,3,325,93,28.6,1044,29.4,24.8,113,25,0.77,13.9,ESP,GK,28,1994,33,33,2939,32.7,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,32.7,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,19,0,0,-0.5,0.1,2,462,202,43.7,506,499,98.6,2,0,213,212,99.5,1195,924,77.3,14438,21981,0.5,1195,0,0,0,1,924,2,0,0,229,80,964,0,0,0,1,0.03,0,0,0,1,0,0,10,0.31,0,0,1,9,0,0,0,0,0,2,2,0,0.0,10,1,0,0,0,0,0,0,0,0,0,946,0,1,0,3149,5033,0,718,0,0,,0,,0,0,1216,780,1258,42,1258,96.0,89,32,89,33,,0,0,13,0.4,1.89,1.52,52,39,1.08,53.4,33.3,20.1,0.62,0,3,100.0,0,0,12,0,0,0,0,0,0,38,0
FRA-Ligue 1,2324,Marseille,Rubén Blanco,ESP,GK,28,1995,2,1,121,1.3,2,1.49,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,24,4,16.7,-0.55,1.3,-0.7,0.21,10,27.0,10.0,0,0,2,0,0,12,5,41.7,41,28.4,26.8,6,1,0.74,10.4,ESP,GK,28,1995,2,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,19,11,57.9,17,17,100.0,0,2,15,15,100.0,51,43,84.3,765,1046,0.0,51,0,0,0,0,43,0,0,0,15,5,36,0,0,0,0,0.0,0,0,0,0,0,0,1,0.74,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,122,173,0,24,0,0,,0,,0,0,52,35,54,2,54,4.0,61,1,90,1,31,1,30,-2,-1.49,-1.89,0.0,0,2,-1.08,1.5,2.1,-0.6,-0.46,0,1,100.0,0,0,0,0,0,0,0,0,0,1,0
FRA-Ligue 1,2324,Metz,Alexandre Oukidja,ALG,GK,35,1988,34,34,2987,33.2,57,1.72,185,128,72.4,8,5,21,6,17.6,6,6,0,0,0.0,569,46,8.1,-0.14,52.3,-4.7,0.26,292,59.0,89.0,7,1,57,0,6,666,209,31.4,708,42.4,57.3,125,22,0.66,10.3,ALG,GK,35,1988,34,34,2987,33.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,24,0,0,0.0,0.1,0,741,264,35.6,206,199,96.6,0,3,50,49,98.0,1002,513,51.2,15112,18669,0.0,1002,0,0,0,2,513,2,0,0,407,115,593,6,0,0,0,0.0,0,0,0,0,0,0,4,0.12,0,0,0,4,0,0,1,1,0,2,1,1,50.0,24,3,3,0,2,0,2,1,5,0,0,613,0,0,1,2557,4392,0,306,3,3,100.0,0,0.0,0,0,1105,908,1112,7,1112,97.6,88,33,88,34,,0,0,-23,-0.69,-0.69,0.85,34,57,0.15,33.5,53.2,-19.7,-0.59,2,12,85.7,0,0,7,1,3,0,0,1,0,22,1
FRA-Ligue 1,2324,Metz,Guillaume Dietsch,FRA,GK,22,2001,1,0,73,0.8,1,1.23,3,2,66.7,0,0,0,0,,0,0,0,0,,14,1,7.1,-0.21,0.8,-0.2,0.31,7,63.0,100.0,0,0,1,0,0,16,6,37.5,19,36.4,47.4,3,0,0.0,3.0,FRA,GK,22,2001,1,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,20,9,45.0,5,5,100.0,0,0,1,1,100.0,26,15,57.7,410,522,0.0,26,0,0,0,0,15,0,0,0,14,7,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,49,72,0,9,0,0,,0,,0,0,28,19,28,0,28,2.4,73,0,,0,73,1,33,0,0.0,0.69,1.0,1,1,-0.15,0.7,1.3,-0.6,-0.75,0,0,,0,0,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2324,Monaco,Philipp Köhn,SUI,GK,25,1998,22,22,1980,22.0,32,1.45,97,65,72.2,11,5,6,5,22.7,6,5,1,0,16.7,282,22,7.8,0.05,32.0,1.0,0.27,130,43.5,57.7,6,1,32,1,5,249,82,32.9,536,32.1,32.5,91,19,0.86,11.3,SUI,GK,25,1998,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,4,0,0,0.0,0.0,0,344,159,46.2,240,238,99.2,0,0,81,81,100.0,667,479,71.8,9307,13030,0.0,667,0,0,0,0,479,1,0,0,182,52,484,0,0,0,0,0.0,0,0,0,0,0,0,3,0.14,1,0,0,2,0,0,0,0,0,1,0,1,100.0,5,3,1,0,1,0,1,1,2,0,0,493,0,0,0,1432,2730,0,303,1,1,100.0,0,0.0,0,0,704,602,706,2,706,64.7,90,22,90,22,,0,12,9,0.41,-1.01,1.73,41,32,-0.37,31.4,26.8,4.6,0.21,0,3,100.0,0,0,1,0,1,0,0,0,0,26,1
FRA-Ligue 1,2324,Monaco,Radosław Majecki,POL,GK,23,1999,12,12,1080,12.0,10,0.83,54,45,81.5,9,2,1,7,58.3,0,0,0,0,,160,13,8.1,0.47,14.7,5.7,0.29,80,33.4,36.3,0,0,10,1,0,121,39,32.2,296,32.0,31.1,68,7,0.58,11.0,POL,GK,23,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,170,73,42.9,150,148,98.7,0,1,55,55,100.0,376,277,73.7,5167,6996,0.0,376,0,0,0,0,277,0,0,0,105,25,271,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,,5,1,0,0,0,0,0,0,0,0,0,281,0,0,0,879,1577,0,166,0,0,,0,,0,0,399,348,401,2,401,35.3,90,12,90,12,,0,22,17,1.42,1.01,2.42,27,10,0.37,23.6,16.7,6.9,0.57,1,4,80.0,0,0,2,0,0,0,0,0,0,16,0
FRA-Ligue 1,2324,Montpellier,Benjamin Lecomte,FRA,GK,32,1991,30,30,2700,30.0,37,1.23,137,102,75.9,9,11,10,10,33.3,5,4,1,0,20.0,471,29,6.2,0.09,36.8,2.8,0.24,221,36.4,41.2,3,2,37,3,4,436,150,34.4,781,36.6,44.2,137,13,0.43,9.5,FRA,GK,32,1991,30,30,2700,30.0,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02,30.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,10,1,0,0.5,0.1,2,580,260,44.8,312,303,97.1,0,0,104,102,98.1,1006,670,66.6,14917,19197,0.5,1006,0,0,0,1,670,4,0,0,333,112,669,2,0,0,1,0.03,0,0,0,1,0,0,8,0.27,0,0,2,6,0,0,0,0,0,1,1,0,0.0,16,1,0,0,0,0,0,0,0,0,0,699,0,0,0,2923,4248,0,467,0,0,,0,,0,0,1067,846,1082,16,1082,88.2,90,30,90,30,,0,0,0,0.0,1.25,1.27,37,37,1.44,41.4,40.5,0.8,0.03,0,6,100.0,0,0,2,0,0,1,0,0,0,14,0
FRA-Ligue 1,2324,Montpellier,Dimitry Bertaud,COD,GK,25,1998,4,4,360,4.0,11,2.75,34,23,67.6,1,1,2,0,0.0,0,0,0,0,,56,3,5.4,-0.02,10.9,-0.1,0.32,23,42.5,47.8,1,0,11,0,0,61,18,29.5,118,38.0,42.4,26,0,0.0,9.6,COD,GK,25,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,3,0,0,0.0,0.0,0,84,35,41.7,47,46,97.9,0,0,10,10,100.0,142,91,64.1,1980,2762,0.0,142,0,0,0,0,91,1,0,0,38,15,103,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,307,628,0,62,0,0,,0,,0,0,152,139,152,0,152,11.8,90,4,90,4,,0,25,-5,-1.25,-1.25,1.0,6,11,-1.44,4.7,10.3,-5.6,-1.41,0,3,100.0,0,0,0,0,0,0,0,0,0,7,0
FRA-Ligue 1,2324,Nantes,Alban Lafont,CIV,GK,24,1999,28,28,2496,27.7,43,1.55,118,75,70.3,7,4,17,7,25.0,8,8,0,0,0.0,385,33,8.6,-0.02,42.4,-0.6,0.31,166,46.9,60.8,2,0,43,0,8,388,123,31.7,839,34.0,34.2,145,33,1.19,13.0,CIV,GK,24,1999,28,28,2496,27.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,14,0,0,0.0,0.0,0,493,214,43.4,364,359,98.6,0,3,144,143,99.3,1006,720,71.6,13677,19485,0.0,1006,0,0,0,0,720,1,0,0,235,69,770,3,0,0,0,0.0,0,0,0,0,0,0,6,0.22,0,0,1,5,0,0,0,0,0,2,2,0,0.0,14,0,0,0,0,0,0,0,0,0,0,768,0,1,0,1792,3646,0,561,1,0,0.0,0,0.0,0,0,1075,914,1081,6,1081,81.6,89,27,89,28,,0,1,-23,-0.83,-0.51,0.89,20,43,0.51,30.3,40.3,-10.0,-0.36,1,11,91.7,0,0,4,1,0,0,0,1,0,37,0
FRA-Ligue 1,2324,Nantes,Denis Petrić,SRB,GK,35,1988,1,0,24,0.3,1,3.75,1,0,0.0,0,0,0,0,,0,0,0,0,,4,0,0.0,-2.71,0.3,-0.7,0.28,0,,,1,0,1,0,0,2,1,50.0,7,30.7,28.6,2,0,0.0,,SRB,GK,35,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,2,1,50.0,3,3,100.0,0,0,2,2,100.0,8,6,75.0,126,156,0.0,8,0,0,0,0,6,1,0,0,2,2,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,38,0,4,0,0,,0,,0,0,8,7,8,0,8,0.8,24,0,,0,24,1,15,-1,-3.75,-3.04,0.0,0,1,0.62,0.2,0.1,0.0,0.16,0,0,,0,0,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2324,Nantes,Rémy Descamps,FRA,GK,27,1996,6,6,540,6.0,11,1.83,37,26,73.0,2,2,2,1,16.7,2,1,0,1,0.0,116,8,6.9,0.26,12.5,1.5,0.35,71,49.8,74.6,0,0,11,0,1,125,51,40.8,141,40.3,51.1,28,0,0.0,7.8,FRA,GK,27,1996,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,5,0,0,0.0,0.0,0,150,67,44.7,35,35,100.0,0,0,26,26,100.0,212,128,60.4,3581,4450,0.0,212,0,0,0,1,128,0,0,0,89,18,123,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,132,0,0,0,511,787,0,76,0,0,,0,,0,0,237,209,237,0,237,17.6,90,6,90,6,,0,18,-1,-0.17,0.69,1.33,10,11,-0.56,7.1,12.6,-5.5,-0.92,2,1,33.3,0,0,2,0,0,0,0,0,0,4,0
FRA-Ligue 1,2324,Nice,Marcin Bułka,POL,GK,23,1999,34,34,3060,34.0,29,0.85,105,74,77.1,15,10,9,17,50.0,8,5,3,0,37.5,376,32,8.5,0.08,30.7,2.7,0.22,147,25.5,22.4,1,0,29,1,5,189,74,39.2,1086,23.9,14.4,158,21,0.62,12.2,POL,GK,23,1999,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-0.1,-0.1,0.13,7.5,0,0.0,,0,0,0,1,0.03,0,0.0,0.0,1,0,0,0.0,0.1,0,337,185,54.9,513,500,97.5,0,0,355,351,98.9,1235,1060,85.8,13487,21917,0.0,1235,0,0,0,5,1060,2,0,0,194,47,1039,2,0,0,0,0.0,0,0,0,0,0,0,3,0.09,0,0,1,2,0,0,0,0,0,2,2,0,0.0,9,3,0,0,0,0,0,0,0,0,0,1062,0,0,0,2229,4593,0,798,2,2,100.0,0,0.0,3,2,1285,1071,1292,4,1292,100.0,90,34,90,34,,0,0,11,0.32,,1.62,40,29,,49.9,35.5,14.4,0.42,2,8,80.0,0,0,4,0,0,0,0,0,0,52,0
FRA-Ligue 1,2324,Paris S-G,Arnau Tenas,ESP,GK,22,2001,6,5,529,5.9,7,1.19,25,18,72.0,2,2,1,1,20.0,0,0,0,0,,71,2,2.8,-0.17,6.0,-1.0,0.24,37,27.1,16.2,2,0,7,0,0,46,14,30.4,174,29.6,23.0,19,5,0.85,14.8,ESP,GK,22,2001,6,5,529,5.9,0,1,1,0,0,0,0,0,0.0,0.0,0.8,0.8,0,0,0,0.0,0.17,0.17,0.0,0.17,0.0,0.13,0.13,0.0,0.13,5.9,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,4,1,0,0.2,0.2,1,75,37,49.3,100,100,100.0,0,0,36,36,100.0,211,173,82.0,2464,4055,0.8,211,0,0,0,0,173,0,0,0,42,5,169,0,1,0,1,0.17,0,0,0,1,0,0,1,0.17,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,397,710,0,131,0,0,,0,,0,0,218,199,220,2,220,17.3,88,5,90,5,79,1,13,2,0.34,-1.3,1.83,9,7,-0.31,10.4,6.9,3.5,0.59,0,0,,0,0,0,0,0,0,0,0,0,8,0
FRA-Ligue 1,2324,Paris S-G,Gianluigi Donnarumma,ITA,GK,24,1999,25,25,2169,24.1,20,0.83,110,89,84.5,18,6,1,10,40.0,4,3,1,0,25.0,294,15,5.1,0.43,30.4,10.4,0.25,131,23.0,16.0,2,0,20,0,3,94,36,38.3,641,24.2,11.4,113,23,0.95,13.2,ITA,GK,24,1999,25,25,2169,24.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,185,107,57.8,406,399,98.3,0,0,178,177,99.4,773,686,88.7,8096,14587,0.0,773,0,0,0,0,686,1,0,0,163,31,609,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,9,4,1,0,0,0,0,0,1,0,0,622,0,1,0,1432,2547,0,459,1,1,100.0,0,0.0,0,0,838,739,842,4,842,70.9,87,24,87,25,,0,4,42,1.74,1.14,2.4,62,20,0.07,49.7,28.8,20.9,0.87,1,2,66.7,0,0,0,2,1,0,0,1,0,28,0
FRA-Ligue 1,2324,Paris S-G,Keylor Navas,CRC,GK,36,1986,4,4,360,4.0,6,1.5,12,6,58.3,2,2,0,1,25.0,1,1,0,0,0.0,37,0,0.0,-0.33,4.7,-1.3,0.31,18,22.2,5.6,0,0,6,0,1,9,4,44.4,80,23.5,10.0,12,5,1.25,16.3,CRC,GK,36,1986,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,19,12,63.2,62,62,100.0,0,0,17,17,100.0,98,91,92.9,1059,1934,0.0,98,0,0,0,0,91,0,0,0,20,2,78,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,78,0,0,0,123,316,0,56,0,0,,0,,0,0,102,91,103,1,103,11.8,90,4,90,4,,0,18,4,1.0,-0.47,2.0,10,6,0.29,8.7,4.3,4.4,1.1,0,0,,0,0,0,0,0,0,0,0,0,8,0
FRA-Ligue 1,2324,Reims,Yehvann Diouf,SEN,GK,23,1999,34,34,3060,34.0,47,1.38,137,90,70.1,13,8,13,8,23.5,7,6,1,0,14.3,522,38,7.3,-0.1,42.7,-3.3,0.27,157,36.9,42.7,4,1,47,1,6,353,124,35.1,1135,30.1,25.2,179,46,1.35,14.2,SEN,GK,23,1999,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,9,0,0,0.0,0.0,0,549,296,53.9,543,529,97.4,0,3,194,191,98.5,1301,1020,78.4,16947,25982,0.0,1301,0,0,0,1,1020,9,0,0,227,70,1065,3,0,0,0,0.0,0,0,0,0,0,0,4,0.12,0,0,0,4,0,0,0,0,0,1,1,0,0.0,19,3,1,0,0,0,0,0,1,0,0,1061,0,1,0,2703,4997,0,775,3,3,100.0,0,0.0,0,0,1354,1013,1372,19,1372,100.0,90,34,90,34,,0,0,-5,-0.15,,1.38,42,47,,44.5,46.4,-1.9,-0.06,2,12,85.7,0,0,9,0,1,0,0,0,0,57,0
FRA-Ligue 1,2324,Rennes,Steve Mandanda,FRA,GK,38,1985,34,34,3060,34.0,46,1.35,147,104,70.7,12,10,12,7,20.6,3,3,0,0,0.0,451,36,8.0,-0.14,38.2,-4.8,0.25,192,43.1,58.3,5,0,46,3,3,416,134,32.2,1017,31.5,29.9,149,37,1.09,15.1,FRA,GK,38,1985,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,8,0,0,0.0,0.0,0,556,241,43.3,488,480,98.4,0,2,163,162,99.4,1209,885,73.2,15904,23102,0.0,1209,0,0,0,0,885,0,0,0,288,96,921,0,0,0,0,0.0,0,0,0,0,0,0,3,0.09,0,0,2,1,0,0,0,0,0,4,2,2,50.0,6,1,0,0,2,0,2,0,2,1,1,919,0,1,0,2525,4432,0,641,1,1,100.0,0,0.0,0,0,1267,976,1286,19,1286,100.0,90,34,90,34,,0,0,7,0.21,,1.35,53,46,,53.1,41.2,11.8,0.35,1,9,90.0,0,0,7,1,0,1,0,1,0,37,0
FRA-Ligue 1,2324,Strasbourg,Alaa Bellaarouch,MAR,GK,21,2002,15,15,1350,15.0,26,1.73,63,37,63.5,4,2,9,2,13.3,4,3,1,0,25.0,203,19,9.4,-0.34,19.9,-5.1,0.25,61,36.0,37.7,1,0,26,1,3,183,56,30.6,440,34.4,36.4,57,21,1.4,13.4,MAR,GK,21,2002,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,11,0,0,0.0,0.0,1,238,97,40.8,196,189,96.4,1,0,63,63,100.0,504,352,69.8,5681,9261,0.0,504,0,0,0,1,352,3,0,0,97,36,404,1,0,0,0,0.0,0,0,0,0,0,0,1,0.07,0,0,0,1,0,0,0,0,0,0,0,0,,11,2,1,0,0,0,0,0,1,1,1,415,0,0,0,1282,2305,0,300,0,0,,0,,0,0,540,413,542,3,542,44.1,90,15,90,15,,0,19,-8,-0.53,-0.32,0.93,18,26,0.01,20.7,22.2,-1.5,-0.1,0,4,100.0,0,0,3,0,1,0,0,0,0,18,0
