player,team,nation,pos,age,npxG Per 90 Minutes,npxG Per 90 Minutes,G-PK Per 90 Minutes,G-PK Per 90 Minutes,xAG Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,xG+xAG Per 90 Minutes,Sh/90 Standard,Sh/90 Standard,G/Sh Standard,G/Sh Standard,PrgP,KP,PPA,CrsPA,PrgC Carries,CPA Carries,Succ Take-Ons,PrgR Receiving,TklW Tackles,Int,Won Aerial Duels,Fls Performance,Fld Performance,Att 3rd Touches,Mid 3rd Touches,Def 3rd Touches,cluster
Tomás Mendes,Alavés,ESP,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
Tomáš Koubek,Augsburg,CZE,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
Tomáš Souček,West Ham,CZE,MF,28.0,6.699,0.21,7.018,0.22,1.595,0.05,8.294,0.26,43.065,1.35,5.104,0.16,86,20,8,2,7,2,4,39,35,37,108,41,24,234,653,456,2
Tomáš Suslov,Hellas Verona,SVK,"MF,FW",21.0,2.552,0.11,2.088,0.09000000000000001,3.48,0.15,7.192,0.31,50.808,2.19,0.9279999999999999,0.04,64,28,22,6,46,13,38,74,30,6,5,40,56,356,412,103,4
Tomáš Čvančara,Gladbach,CZE,FW,22.0,4.3,0.43,3.0,0.3,0.7000000000000001,0.07,6.6000000000000005,0.66,34.2,3.4200000000000004,0.8999999999999999,0.09,13,7,4,2,12,7,5,47,3,2,23,9,13,140,169,26,6
Toni Kroos,Real Madrid,GER,MF,33.0,1.6520000000000004,0.07,0.9440000000000001,0.04,4.956,0.21,6.608000000000001,0.28,34.928000000000004,1.4800000000000002,0.708,0.029999999999999995,290,62,23,5,32,1,5,29,34,17,8,17,38,492,1641,546,2
Toni Lato,Mallorca,ESP,DF,25.0,0.172,0.01,0.0,0.0,1.376,0.08,1.5479999999999998,0.09,4.9879999999999995,0.29,0.0,0.0,39,10,14,9,30,8,10,110,23,17,10,19,18,305,399,249,4
Toni Villa,Girona,ESP,FW,28.0,0.017,0.17,0.0,0.0,0.0,0.0,0.017,0.17,0.6920000000000001,6.92,0.0,0.0,1,0,0,0,1,1,0,3,0,0,0,0,1,8,5,0,1
Tony Jantschke,Gladbach,GER,"DF,MF",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,2,1,2,0,7,15,0
Tosin Adarabioyo,Fulham,ENG,DF,25.0,0.72,0.04,1.98,0.11,0.18,0.01,0.9,0.05,14.040000000000001,0.78,2.5200000000000005,0.14,62,2,2,0,10,1,1,5,11,25,56,10,5,48,631,713,2
Tosin Aiyegun,Lorient,BEN,"MF,FW",25.0,1.7999999999999998,0.18,2.0,0.2,0.3,0.03,2.1,0.21000000000000002,11.0,1.1,1.7999999999999998,0.18,16,7,2,0,17,6,12,52,4,2,6,13,16,123,120,54,6
Toti Gomes,Wolves,POR,DF,24.0,1.54,0.05,0.9239999999999999,0.029999999999999995,1.232,0.04,2.772,0.09,9.856,0.32,3.08,0.1,79,6,6,1,22,2,23,11,25,26,56,38,13,169,927,1020,2
Trent Alexander-Arnold,Liverpool,ENG,DF,24.0,2.39,0.1,3.1069999999999998,0.13,7.169999999999999,0.3,9.799,0.41,46.843999999999994,1.96,1.434,0.06,205,64,57,18,45,7,28,97,26,31,8,9,9,582,1217,523,4
Trevoh Chalobah,Chelsea,ENG,DF,24.0,0.212,0.02,0.954,0.09,0.106,0.01,0.212,0.02,2.014,0.18999999999999997,5.3,0.5,31,2,2,0,5,2,1,9,12,8,19,3,3,63,372,454,6
Triantafyllos Pasaridīs,Salernitana,GRE,DF,27.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.01,0.0,0.0,0.0,0.0,17,2,1,0,1,0,0,0,7,3,7,9,3,7,101,112,0
Trivante Stewart,Salernitana,JAM,"FW,MF",23.0,0.066,0.06,0.0,0.0,0.05500000000000001,0.05,0.132,0.12,1.9800000000000002,1.8,0.0,0.0,0,1,0,0,2,1,2,6,0,0,2,1,0,22,17,2,1
Trévis Dago,Lille,CIV,"FW,MF",18.0,0.048,0.16,0.0,0.0,0.48899999999999993,1.63,0.534,1.7800000000000002,1.173,3.91,0.0,0.0,0,1,1,1,1,0,1,1,0,1,1,2,1,5,4,1,1
Tuta,Eint Frankfurt,BRA,DF,24.0,1.445,0.05,0.8669999999999999,0.03,2.023,0.07,3.4679999999999995,0.12,17.918,0.62,1.7339999999999998,0.06,138,12,16,2,22,1,11,46,33,36,52,29,17,217,1076,947,2
Tyler Adams,Bournemouth,USA,MF,24.0,0.0,0.0,0.0,0.0,0.078,0.06,0.078,0.06,0.0,0.0,0.0,0.0,5,1,0,0,4,2,2,1,3,4,2,0,3,14,54,23,0
Tyler Onyango,Everton,ENG,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrick Mitchell,Crystal Palace,ENG,"DF,MF",23.0,1.4240000000000002,0.04,2.136,0.06,2.8480000000000003,0.08,4.272,0.12,12.104000000000001,0.34,6.0520000000000005,0.17,94,24,29,12,32,9,18,159,60,26,21,22,16,555,762,739,4
Tyrone Mings,Aston Villa,ENG,DF,30.0,0.006,0.02,0.0,0.0,0.021,0.07,0.027,0.09,0.8999999999999999,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,5,1
Tyronne Ebuehi,Empoli,NGA,DF,27.0,0.244,0.02,0.0,0.0,0.854,0.07,1.22,0.1,5.002,0.41000000000000003,0.0,0.0,37,11,9,4,34,6,4,35,9,6,8,7,9,150,258,266,2
Téji Savanier,Montpellier,FRA,MF,31.0,3.6839999999999997,0.12,2.149,0.07,6.754,0.22,15.964,0.52,74.908,2.44,0.9209999999999999,0.03,224,91,44,8,39,8,55,108,20,33,21,41,80,682,1212,434,4
Ulisses Garcia,Marseille,SUI,DF,27.0,0.505,0.05,0.0,0.0,0.9089999999999999,0.09,1.4140000000000001,0.14,11.009,1.09,0.0,0.0,52,8,7,5,21,2,10,66,16,7,17,15,11,215,309,140,2
Unai García,Osasuna,ESP,DF,31.0,0.12400000000000001,0.02,0.9920000000000001,0.16,0.0,0.0,0.12400000000000001,0.02,1.9840000000000002,0.32,3.1,0.5,12,1,0,0,2,0,0,1,9,8,4,9,1,16,124,121,6
Unai Gómez,Athletic Club,ESP,MF,20.0,1.4549999999999998,0.15,2.037,0.21000000000000002,0.679,0.07,2.134,0.22,16.005,1.65,1.261,0.13,28,12,3,0,20,2,12,48,10,2,13,11,20,160,176,38,6
Unai López,Rayo Vallecano,ESP,MF,27.0,1.17,0.05,0.9359999999999999,0.04,2.574,0.11,3.7439999999999998,0.16,32.058,1.37,0.702,0.03,116,31,26,7,32,2,22,59,24,16,16,60,22,371,980,340,4
Unai Marrero,Real Sociedad,ESP,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0
Unai Núñez,Celta Vigo,ESP,DF,26.0,1.5550000000000002,0.05,0.933,0.03,0.622,0.02,2.1770000000000005,0.07,22.081,0.71,1.5550000000000002,0.05,106,10,2,0,10,2,10,2,28,52,89,37,24,102,886,1049,2
Unai Ropero,Alavés,ESP,MF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0
Unai Simón,Athletic Club,ESP,GK,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,10,0,8,0,8,1293,7
Urko González,Real Sociedad,ESP,MF,22.0,0.068,0.04,0.0,0.0,0.0,0.0,0.068,0.04,1.9549999999999998,1.15,0.0,0.0,6,0,1,0,1,0,1,1,1,1,5,1,2,14,65,30,0
Uroš Račić,Sassuolo,SRB,MF,25.0,0.819,0.09,1.001,0.10999999999999999,0.27299999999999996,0.03,1.183,0.13,17.017,1.87,0.5459999999999999,0.06,37,6,4,0,5,0,6,11,4,7,12,6,12,83,284,117,1
Valentin Atangana Edoa,Reims,FRA,MF,17.0,0.49600000000000005,0.08,0.0,0.0,0.12400000000000001,0.02,0.6200000000000001,0.10000000000000002,9.052,1.46,0.0,0.0,21,2,1,1,10,2,2,17,13,6,8,19,8,65,136,69,1
Valentin Carboni,Monza,ARG,"MF,FW",18.0,2.34,0.18,1.95,0.15,1.69,0.13,4.03,0.31,23.01,1.77,1.17,0.09,57,23,8,1,52,18,24,75,15,7,4,21,20,281,329,83,4
Valentin Gendrey,Lecce,FRA,DF,23.0,1.69,0.05,2.0279999999999996,0.05999999999999999,1.69,0.05,3.38,0.1,17.913999999999998,0.53,3.7179999999999995,0.11,116,24,18,7,77,6,16,86,33,35,53,27,40,353,808,585,4
Valentin Rongier,Marseille,FRA,MF,28.0,0.57,0.06,0.0,0.0,0.855,0.09,1.425,0.15,10.07,1.06,0.0,0.0,73,9,10,1,19,1,5,10,12,15,9,13,6,143,413,135,2
Valentin Rosier,Nice,FRA,"DF,MF",26.0,0.042,0.07,0.0,0.0,0.138,0.23000000000000004,0.186,0.31,1.02,1.7000000000000002,0.0,0.0,5,2,2,0,3,1,0,2,0,2,1,0,1,15,20,13,1
Valentino Lazaro,Torino,AUT,"DF,MF",27.0,1.776,0.08,0.0,0.0,2.886,0.13,4.662,0.21,17.094,0.7700000000000001,0.0,0.0,94,34,32,16,53,10,20,106,11,8,14,12,10,487,552,250,4
Valentín Barco,Brighton,ARG,"DF,FW",19.0,0.17,0.05,0.0,0.0,0.23800000000000002,0.07,0.442,0.13,3.9779999999999998,1.17,0.0,0.0,14,4,3,0,8,0,5,20,5,4,1,7,7,100,102,73,0
Valentín Castellanos,Lazio,ARG,FW,24.0,7.293,0.39,3.9269999999999996,0.21,1.6829999999999998,0.09,8.975999999999999,0.48,54.043,2.89,1.3090000000000002,0.07,47,19,15,1,15,7,11,132,10,2,71,34,31,316,325,47,4
Valery Fernández,Girona,ESP,"MF,FW",23.0,0.6719999999999999,0.12,2.016,0.36000000000000004,0.784,0.14,1.456,0.26,4.984,0.89,2.2399999999999998,0.39999999999999997,12,5,9,3,20,7,7,54,9,1,2,6,13,120,108,60,6
Vanderson,Monaco,BRA,DF,22.0,2.1839999999999997,0.12,2.912,0.16,1.456,0.08,3.4579999999999997,0.19,30.029999999999998,1.65,1.82,0.1,71,19,24,3,26,6,17,129,41,35,12,45,17,397,614,253,2
Vanja Milinković-Savić,Torino,SRB,GK,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,11,1610,7
Vedat Muriqi,Mallorca,KVX,FW,29.0,8.029,0.31,5.957,0.23,2.59,0.1,12.95,0.5,62.16,2.4,2.59,0.1,40,34,13,2,20,8,13,134,6,6,142,40,43,405,486,70,4
Vicente Guaita,Celta Vigo,ESP,GK,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,11,1,5,0,1,873,7
Victor Bernth Kristiansen,Bologna,DEN,DF,20.0,0.256,0.01,0.0,0.0,2.304,0.08999999999999998,2.5600000000000005,0.10000000000000002,5.888000000000001,0.23,0.0,0.0,123,23,22,7,23,2,11,74,34,12,24,29,7,320,918,667,2
Victor Boniface,Leverkusen,NGA,FW,22.0,12.212,0.71,9.975999999999999,0.58,3.784,0.22,19.264,1.12,76.024,4.42,2.2359999999999998,0.13,34,22,13,0,50,28,46,158,4,0,27,16,17,392,236,26,4
Victor Lindelöf,Manchester Utd,SWE,DF,29.0,0.7400000000000001,0.05,1.0360000000000003,0.07000000000000002,0.29600000000000004,0.02,1.0360000000000003,0.07000000000000002,6.068,0.41,2.5160000000000005,0.17,40,8,3,0,17,0,1,17,10,12,17,15,2,114,463,466,6
Victor Osimhen,Napoli,NGA,FW,24.0,11.440000000000001,0.52,11.88,0.54,3.08,0.14,18.48,0.84,84.92,3.86,3.08,0.14,23,23,6,0,34,15,16,142,5,2,37,31,31,340,186,30,4
Victor Parada,Alavés,ESP,"FW,MF",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
Viktor Kovalenko,Empoli,UKR,MF,27.0,0.9520000000000001,0.14,1.02,0.15,0.816,0.12,1.7,0.25,11.016,1.62,0.612,0.09,20,8,5,2,4,1,2,24,2,1,8,7,10,95,165,54,1
Viktor Tsyhankov,Girona,UKR,"MF,FW",25.0,6.156000000000001,0.27,7.9799999999999995,0.35,5.928000000000001,0.26,12.084000000000001,0.53,44.004,1.93,4.104,0.18,89,34,49,8,65,31,22,226,20,12,13,14,41,567,443,161,4
Vincent Le Goff,Lorient,FRA,"DF,MF",33.0,0.12,0.02,1.02,0.17,0.8999999999999999,0.15,1.02,0.17,4.0200000000000005,0.67,1.5,0.25,22,9,4,0,9,1,4,51,0,3,2,3,5,118,128,130,6
Vincent Sierro,Toulouse,SUI,MF,27.0,2.008,0.08,2.008,0.08,2.259,0.09,8.283000000000001,0.33,30.873,1.23,1.506,0.06,135,32,24,5,17,4,17,73,24,27,30,52,47,396,891,314,4
Vincenzo Fiorillo,Salernitana,ITA,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,139,0
Vincenzo Grifo,Freiburg,ITA,"MF,FW",30.0,3.096,0.12,2.064,0.08,8.256,0.32,15.996,0.62,42.053999999999995,1.6299999999999997,1.29,0.05,115,56,42,14,54,24,23,148,20,15,12,13,16,572,789,226,4
Vinicius Júnior,Real Madrid,BRA,FW,23.0,12.213,0.59,14.076,0.68,4.3469999999999995,0.21,17.387999999999998,0.84,77.004,3.72,3.7259999999999995,0.18,57,30,20,2,137,88,65,277,13,1,1,24,54,733,290,51,4
Vinicius Souza,Sheffield Utd,BRA,MF,24.0,0.5920000000000001,0.02,0.888,0.03,0.29600000000000004,0.01,0.888,0.03,13.911999999999999,0.4699999999999999,2.0720000000000005,0.07000000000000002,66,4,5,1,8,5,17,21,76,32,64,48,14,200,706,489,2
Virgil van Dijk,Liverpool,NED,DF,32.0,2.824,0.08,2.118,0.060000000000000005,1.412,0.04,4.236,0.12000000000000001,44.830999999999996,1.27,1.412,0.04,200,11,10,0,32,0,2,7,23,39,140,23,13,146,1757,1339,2
Vitaliy Mykolenko,Everton,UKR,DF,24.0,1.644,0.06,1.9180000000000001,0.07,0.822,0.03,2.4659999999999997,0.09,26.029999999999998,0.95,2.1919999999999997,0.07999999999999999,55,13,17,10,14,0,18,68,38,36,30,23,9,374,611,531,2
Vitaly Janelt,Brentford,GER,"MF,DF",25.0,1.695,0.05,1.017,0.03,4.746,0.14,6.441,0.19,21.018,0.62,1.695,0.05,123,37,32,15,25,3,8,81,38,36,34,27,28,437,772,513,4
Vitinha,Marseille,POR,FW,23.0,9.370000000000001,0.2525606469002696,12.083,0.3256873315363881,6.080000000000001,0.1638814016172507,15.686000000000002,0.4228032345013477,96.167,2.5921024258760106,5.048,0.13606469002695418,209,57,43,6,66,24,51,227,34,28,23,43,48,959,1261,382,4
Vitinho,Burnley,BRA,"DF,MF",24.0,1.5419999999999998,0.06,0.0,0.0,1.2850000000000001,0.05000000000000001,2.827,0.11,24.929,0.97,0.0,0.0,66,11,19,4,59,18,25,110,34,12,19,27,28,406,539,363,4
Vito Mannone,Lille,ITA,GK,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
Vitor Roque,Barcelona,BRA,FW,18.0,2.52,0.7,1.9800000000000002,0.55,0.036000000000000004,0.01,2.556,0.71,12.852,3.57,0.54,0.15,2,1,0,0,12,6,4,26,2,0,3,13,11,74,43,11,6
Vivaldo Semedo,Udinese,POR,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,2,0,0
Vladimír Coufal,West Ham,CZE,DF,30.0,0.348,0.01,0.0,0.0,3.828,0.11,4.175999999999999,0.12,8.004,0.23,0.0,0.0,119,33,38,21,68,4,12,126,41,43,40,32,26,501,814,728,4
Víctor Chust,Cádiz,ESP,DF,23.0,0.414,0.02,0.0,0.0,0.207,0.01,0.621,0.030000000000000002,3.933,0.19,0.0,0.0,80,6,4,0,10,0,1,2,18,11,26,15,4,28,552,647,2
Víctor Díaz,Granada,ESP,"DF,MF",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,3,1,3,0,0,2,35,57,0
Walace,Udinese,BRA,MF,28.0,0.72,0.02,2.16,0.060000000000000005,1.08,0.030000000000000002,1.8,0.05,27.0,0.75,2.5200000000000005,0.07,127,21,7,1,37,1,16,22,43,43,29,42,46,206,1051,591,2
Waldemar Anton,Stuttgart,GER,DF,27.0,1.6050000000000002,0.05,0.0,0.0,0.963,0.03,2.8890000000000002,0.09,27.927,0.87,0.0,0.0,172,9,7,2,38,5,15,15,25,40,79,25,26,138,1612,1245,2
Walid Cheddira,Frosinone,MAR,FW,25.0,8.26,0.35,5.9,0.25,1.416,0.05999999999999999,10.384,0.44,59.0,2.5,2.3600000000000003,0.1,22,16,4,0,31,22,12,139,7,5,37,27,43,312,284,33,4
Warmed Omari,Rennes,COM,DF,23.0,0.69,0.03,0.92,0.04,0.23,0.01,0.92,0.04,3.91,0.17,5.75,0.25,123,5,4,0,22,1,6,1,19,33,50,20,12,55,791,664,2
Warren Zaïre-Emery,Paris S-G,FRA,"MF,DF",17.0,1.308,0.06,1.962,0.09,3.0520000000000005,0.14,4.578,0.21000000000000002,13.952,0.64,3.0520000000000005,0.14,116,21,21,2,54,12,16,90,28,15,7,21,30,524,874,261,4
Wataru Endo,Liverpool,JPN,MF,30.0,0.5730000000000001,0.030000000000000002,0.9550000000000001,0.05,1.719,0.09,2.2920000000000003,0.12000000000000001,9.932,0.52,1.9100000000000001,0.1,101,16,18,2,10,2,10,21,28,20,31,50,25,224,1002,295,2
Wes Foderingham,Sheffield Utd,ENG,GK,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,2,0,3,0,1,1,12,0,20,1137,7
Wesley Saïd,Lens,FRA,"FW,MF",28.0,5.65,0.5,7.006,0.62,0.904,0.08,6.554,0.58,44.861000000000004,3.97,1.808,0.16,26,12,12,2,18,7,13,95,4,4,8,33,15,209,158,27,4
Weston McKennie,Juventus,USA,"MF,DF",24.0,2.8800000000000003,0.1,0.0,0.0,3.744,0.13,6.912,0.24,23.040000000000003,0.8,0.0,0.0,92,41,28,11,64,8,18,176,29,18,37,23,12,559,601,310,4
Wilfried Singo,Monaco,CIV,DF,22.0,0.729,0.03,0.9720000000000001,0.04,0.9720000000000001,0.04,1.9440000000000002,0.08,18.954,0.78,1.215,0.05,145,14,15,3,38,3,29,31,25,51,63,36,37,196,961,616,2
Will Hughes,Crystal Palace,ENG,MF,28.0,0.42,0.02,0.0,0.0,1.05,0.05,1.4700000000000002,0.07,7.98,0.38,0.0,0.0,76,21,16,2,14,0,9,17,33,21,12,39,30,219,657,228,2
Willi Orban,RB Leipzig,HUN,DF,30.0,0.35200000000000004,0.02,0.0,0.0,0.35200000000000004,0.02,0.7040000000000001,0.04,7.040000000000001,0.4,0.0,0.0,97,7,4,1,7,0,2,10,12,16,54,16,10,54,847,669,2
William Carvalho,Betis,POR,MF,31.0,0.38,0.05,0.988,0.13,0.6839999999999999,0.09,1.064,0.14,8.056,1.0599999999999998,0.988,0.13,58,10,8,0,12,0,4,12,12,8,8,13,5,111,495,105,6
William Osula,Sheffield Utd,DEN,FW,19.0,1.6529999999999998,0.19,0.0,0.0,0.087,0.01,1.74,0.2,20.88,2.4,0.0,0.0,2,1,2,1,7,3,3,41,2,2,24,15,12,104,78,24,1
William Saliba,Arsenal,FRA,DF,22.0,1.52,0.04,1.9000000000000001,0.05,0.38,0.01,1.9000000000000001,0.05,9.88,0.26,7.6000000000000005,0.2,157,6,6,1,16,1,10,6,26,29,72,22,16,142,1720,1239,2
Willian,Fulham,BRA,FW,34.0,3.648,0.16,2.052,0.09,3.8760000000000003,0.17,9.120000000000001,0.4,43.092,1.89,1.1400000000000001,0.05,153,44,69,9,92,28,29,181,11,9,9,9,30,671,519,160,4
Willian José,Betis,BRA,FW,31.0,5.694,0.26,10.074,0.46,2.6279999999999997,0.12,8.103,0.37,47.961,2.19,4.598999999999999,0.21,32,27,7,1,8,2,6,90,3,2,31,9,20,304,333,50,4
Willian Pacho,Eint Frankfurt,ECU,DF,21.0,1.32,0.04,0.0,0.0,0.99,0.03,2.31,0.07,9.9,0.3,0.0,0.0,148,6,10,2,22,0,12,4,37,47,54,22,14,65,1287,1324,2
Williot Swedberg,Celta Vigo,SWE,"FW,MF",19.0,2.303,0.47,5.047000000000001,1.03,0.196,0.04,2.499,0.51,12.054,2.46,2.0580000000000003,0.42000000000000004,6,3,3,1,7,4,7,26,4,0,5,6,11,87,68,22,6
Willy Boly,Nott'ham Forest,CIV,DF,32.0,1.44,0.09,2.08,0.13,1.28,0.08,2.88,0.18,14.08,0.88,2.24,0.14,32,9,8,0,4,1,3,3,29,25,57,20,2,61,334,502,2
Willy Kambwala,Manchester Utd,FRA,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,2,0,0,1,1,4,6,4,2,2,88,142,0
Wilson Manafá,Granada,POR,"DF,MF",29.0,0.0,0.0,0.0,0.0,0.29700000000000004,0.11000000000000001,0.29700000000000004,0.11000000000000001,0.999,0.37,0.0,0.0,4,1,3,1,5,0,6,6,4,1,2,3,0,33,68,66,0
Wilson Odobert,Burnley,FRA,"MF,FW",18.0,2.796,0.11999999999999998,3.0290000000000004,0.13,3.2620000000000005,0.14,6.058000000000001,0.26,48.93000000000001,2.1,1.398,0.05999999999999999,58,31,19,5,102,48,53,123,13,6,8,9,19,416,305,144,4
Wissam Ben Yedder,Monaco,FRA,FW,32.0,11.565,0.45,14.905999999999999,0.58,4.369,0.16999999999999998,16.705000000000002,0.6500000000000001,62.965,2.45,6.167999999999999,0.24,96,37,34,1,52,23,17,229,3,8,15,11,20,523,411,33,4
Wladimiro Falcone,Lecce,ITA,GK,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,5,0,5,0,4,1247,7
Wojciech Szczęsny,Juventus,POL,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,3,1,2,0,8,1062,7
Wout Weghorst,Hoffenheim,NED,FW,30.0,6.38,0.29,5.94,0.27,3.52,0.16,10.78,0.49,38.06,1.7300000000000002,3.52,0.16,57,34,20,0,14,7,3,132,6,6,65,23,34,355,371,69,4
Xabier Huarte Armendáriz,Osasuna,ESP,MF,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Xaver Schlager,RB Leipzig,AUT,MF,25.0,1.1,0.04,0.0,0.0,2.475,0.09,3.575,0.13,20.9,0.7599999999999999,0.0,0.0,230,27,22,2,73,2,19,45,50,19,23,34,25,313,1390,377,2
Xavi Simons,RB Leipzig,NED,MF,20.0,6.785,0.23,7.08,0.24,9.735000000000001,0.33,17.995,0.61,79.06,2.68,2.655,0.09,187,79,66,3,151,37,84,216,17,16,19,32,70,836,844,186,4
Xeber,Alavés,ESP,"FW,MF",26.0,0.374,0.11,0.0,0.0,0.646,0.19,1.02,0.3,5.066,1.49,0.0,0.0,6,6,1,0,6,3,3,30,5,1,2,9,0,80,33,25,1
Yacine Adli,Milan,FRA,MF,23.0,0.312,0.02,0.9359999999999999,0.06,2.184,0.14,2.496,0.16,4.056,0.26,3.9,0.25,125,22,16,6,30,3,22,26,17,20,15,26,9,281,913,262,4
Yan Couto,Girona,BRA,"DF,FW",21.0,1.4939999999999998,0.05999999999999999,0.996,0.04,4.233,0.16999999999999998,5.727,0.23000000000000004,28.883999999999997,1.16,0.7469999999999999,0.029999999999999995,97,27,34,17,151,41,48,240,34,10,4,35,42,651,633,375,4
Yangel Herrera,Girona,VEN,MF,25.0,4.914,0.21,4.914,0.21,2.34,0.1,7.254,0.31,51.948,2.22,2.34,0.1,92,18,15,7,31,4,22,76,37,24,61,65,62,339,793,331,2
Yanis Begraoui,Toulouse,MAR,"FW,MF",22.0,0.39599999999999996,0.12,0.0,0.0,0.09899999999999999,0.03,0.49499999999999994,0.15,7.919999999999999,2.4,0.0,0.0,8,2,1,0,9,2,7,30,3,5,4,5,7,65,69,20,1
Yanis Issoufou,Montpellier,FRA,MF,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0
Yann Aurel Bisseck,Inter,GER,DF,22.0,0.8999999999999999,0.09,2.0,0.2,0.5,0.05,1.4000000000000001,0.14,11.899999999999999,1.19,1.7000000000000002,0.17,30,1,4,1,24,1,5,20,6,5,18,6,11,84,306,350,6
Yann Gboho,Toulouse,FRA,"MF,FW",22.0,1.197,0.09,3.059,0.23,1.729,0.13,2.926,0.22,23.142,1.7399999999999998,1.729,0.13,48,18,18,1,65,27,30,97,4,4,5,9,38,261,183,48,4
Yann Karamoh,Montpellier,FRA,"FW,MF",25.0,0.9760000000000001,0.1952,1.024,0.2048,0.246,0.0492,1.222,0.2444,7.054000000000001,1.4108000000000003,0.6400000000000001,0.12800000000000003,8,6,4,1,18,3,12,40,0,0,4,9,10,116,101,19,6
Yann Sommer,Inter,SUI,GK,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,4,1289,7
Yannick Carrasco,Atlético Madrid,BEL,DF,29.0,0.075,0.03,0.0,0.0,0.25,0.1,0.3,0.12,2.0250000000000004,0.8100000000000002,0.0,0.0,6,4,3,1,9,2,5,17,4,1,0,2,2,49,38,29,0
Yannik Keitel,Freiburg,GER,"DF,MF",23.0,0.714,0.07,1.02,0.1,0.408,0.04,1.1219999999999999,0.11,6.017999999999999,0.59,1.734,0.17,48,2,4,0,4,1,3,7,15,12,23,12,6,34,341,308,6
Yarek Gasiorowski,Valencia,ESP,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839999999999999,0.12,0.0,0.0,15,0,0,0,4,0,1,10,12,15,15,11,2,55,157,204,0
Yasser Larouci,Sheffield Utd,ALG,DF,22.0,0.23600000000000002,0.04,0.0,0.0,0.29500000000000004,0.05,0.531,0.09,6.018000000000001,1.02,0.0,0.0,14,2,0,0,18,4,10,12,9,7,1,5,5,56,112,101,0
